transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,event_time,time_since_last_tx_tmp,time_since_last_transaction_imp,hour_of_day,day_of_week,is_weekend,month,txns_1h,amt_24h,uniq_rcv_7d,avg_gap_mins_10
T785819,2023-11-19T22:49:04.793Z,ACC277047,ACC157456,3.19,payment,online,Berlin,web,False,,1.61,11.0,0.0,ACH,7.126.151.212,D5486596,2023-11-19T22:49:04.793Z,,2566.543702108889,22,1,1,11,0,0.0,0,9999.0
T4321447,2023-11-28T18:11:45.944Z,ACC431844,ACC787405,20.42,transfer,restaurant,New York,atm,False,6663.757928761667,-0.64,14.0,0.84,UPI,57.242.203.162,D1621878,2023-11-28T18:11:45.944Z,6663.757928761667,6663.757928761667,18,3,0,11,0,0.0,0,23393.588888888888
T4076008,2023-11-24T23:05:21.667Z,ACC215794,ACC493172,556.91,deposit,restaurant,Tokyo,mobile,False,6626.648345851667,-2.17,12.0,0.92,UPI,183.101.97.75,D7949864,2023-11-24T23:05:21.667Z,6626.648345851667,6626.648345851667,23,6,0,11,0,0.0,0,89824.45555555557
T2950608,2023-11-07T02:18:07.838Z,ACC934033,ACC527984,1473.77,deposit,other,Singapore,web,False,,1.88,17.0,0.26,card,60.90.181.126,D1449277,2023-11-07T02:18:07.838Z,,2566.543702108889,2,3,0,11,0,0.0,0,9999.0
T816267,2023-12-05T08:06:10.707Z,ACC993861,ACC392195,10.65,transfer,travel,Berlin,mobile,False,,0.01,14.0,0.28,wire_transfer,105.226.157.87,D3319060,2023-12-05T08:06:10.707Z,,2566.543702108889,8,3,0,12,0,0.0,0,42746.57222222223
T3921231,2023-11-08T04:39:39.465Z,ACC762953,ACC530632,331.98,deposit,restaurant,Singapore,web,False,2.0258018894444443,0.56,15.0,0.65,ACH,238.116.205.151,D8314064,2023-11-08T04:39:39.465Z,2.0258018894444443,2.0258018894444443,4,4,0,11,0,657.16,1,64957.99333333333
T3158433,2023-11-25T00:10:09.778Z,ACC535628,ACC350239,38.59,payment,entertainment,Singapore,pos,False,7743.216828950833,0.12,17.0,0.3,ACH,159.156.37.81,D4915744,2023-11-25T00:10:09.778Z,7743.216828950833,7743.216828950833,0,7,1,11,0,0.0,0,77445.53666666667
T4521941,2023-12-24T11:23:09.761Z,ACC513082,ACC621973,29.06,transfer,other,Berlin,atm,False,7878.120866560555,-1.57,13.0,0.6,card,221.118.209.237,D8380216,2023-12-24T11:23:09.761Z,7878.120866560555,7878.120866560555,11,1,1,12,0,0.0,0,29880.783333333333
T425486,2023-12-17T21:25:40.692Z,ACC881206,ACC397889,1251.9,deposit,grocery,Sydney,web,False,,-0.51,4.0,0.97,wire_transfer,27.59.192.205,D7723693,2023-12-17T21:25:40.692Z,,2566.543702108889,21,1,1,12,0,0.0,0,43929.863333333335
T3762465,2023-12-08T08:50:12.187Z,ACC362060,ACC357221,56.12,transfer,travel,Singapore,pos,False,304.0931789411111,-1.17,12.0,0.89,UPI,231.200.64.165,D9595281,2023-12-08T08:50:12.187Z,304.0931789411111,304.0931789411111,8,6,0,12,0,0.0,0,50530.53148148148
T1598151,2023-11-09T00:17:27.069Z,ACC814252,ACC868431,404.26,withdrawal,online,Tokyo,atm,False,3776.34733257,2.18,6.0,0.26,ACH,19.165.131.43,D6759776,2023-11-09T00:17:27.069Z,3776.34733257,3776.34733257,0,5,0,11,0,0.0,0,69190.9125
T1351526,2023-12-29T03:21:56.059Z,ACC170149,ACC581165,19.17,transfer,online,Dubai,pos,False,,-1.15,5.0,0.22,wire_transfer,58.175.13.106,D2564279,2023-12-29T03:21:56.059Z,,2566.543702108889,3,6,0,12,0,0.0,0,37828.46111111111
T2484690,2023-12-18T23:01:11.377Z,ACC810953,ACC750154,287.55,deposit,entertainment,London,web,False,3819.424440843056,0.21,20.0,0.5,ACH,68.139.15.60,D8696850,2023-12-18T23:01:11.377Z,3819.424440843056,3819.424440843056,23,2,0,12,0,0.0,0,123053.63333333336
T3417309,2023-12-15T19:17:08.862Z,ACC688358,ACC484375,467.18,deposit,travel,Berlin,atm,False,7101.9675162086105,-0.12,7.0,0.98,wire_transfer,136.124.179.103,D2061543,2023-12-15T19:17:08.862Z,7101.9675162086105,7101.9675162086105,19,6,0,12,0,0.0,1,53036.80416666666
T382988,2023-11-14T16:11:48.907Z,ACC250503,ACC719835,18.09,transfer,retail,Sydney,pos,False,4704.472469389722,-0.84,19.0,0.4,UPI,254.133.6.189,D1409830,2023-11-14T16:11:48.907Z,4704.472469389722,4704.472469389722,16,3,0,11,0,0.0,0,45225.725
T3971854,2023-12-01T03:51:33.146Z,ACC122038,ACC103582,5.14,withdrawal,other,Singapore,mobile,False,5319.195369796945,-0.32,14.0,0.96,ACH,198.233.199.65,D5799797,2023-12-01T03:51:33.146Z,5319.195369796945,5319.195369796945,3,6,0,12,0,0.0,0,48109.21428571428
T966113,2023-12-29T15:18:19.170Z,ACC919051,ACC829913,13.0,transfer,restaurant,London,web,False,,-0.73,17.0,0.48,card,183.103.70.229,D9923873,2023-12-29T15:18:19.170Z,,2566.543702108889,15,6,0,12,0,0.0,0,141731.55555555553
T2021923,2023-12-28T17:25:32.012Z,ACC751559,ACC630722,25.92,transfer,online,Berlin,atm,False,5576.249018217777,1.85,10.0,0.37,UPI,30.25.105.16,D2660390,2023-12-28T17:25:32.012Z,5576.249018217777,5576.249018217777,17,5,0,12,0,0.0,0,65283.142857142855
T1202393,2023-12-29T09:38:07.105Z,ACC923884,ACC232986,459.73,withdrawal,entertainment,Toronto,pos,False,5578.280403556945,1.39,2.0,0.31,ACH,149.232.87.129,D1688598,2023-12-29T09:38:07.105Z,5578.280403556945,5578.280403556945,9,6,0,12,0,0.0,0,9999.0
T2704335,2023-11-22T10:40:05.350Z,ACC412958,ACC610204,23.72,payment,grocery,Berlin,mobile,False,1841.79877766,-0.15,8.0,0.28,UPI,173.192.231.245,D5419921,2023-11-22T10:40:05.350Z,1841.79877766,1841.79877766,10,4,0,11,0,0.0,0,54293.04166666667
T1388796,2023-11-12T23:49:05.118Z,ACC466494,ACC718060,1591.07,deposit,entertainment,Singapore,mobile,False,-12.447658483055555,0.27,18.0,0.28,ACH,112.212.139.53,D3790916,2023-11-12T23:49:05.118Z,12.447658483055555,12.447658483055555,23,1,1,11,0,0.0,0,83086.33333333333
T2809784,2023-12-19T19:56:29.052Z,ACC457521,ACC937803,31.71,transfer,grocery,Tokyo,atm,False,379.8455190855556,-0.56,14.0,0.78,ACH,46.32.118.16,D4914347,2023-12-19T19:56:29.052Z,379.8455190855556,379.8455190855556,19,3,0,12,0,0.0,0,114427.75
T4465244,2023-11-07T08:57:21.195Z,ACC718688,ACC183791,1058.71,deposit,entertainment,Singapore,mobile,False,6065.274793696111,-1.46,15.0,0.61,card,17.136.164.21,D6977102,2023-11-07T08:57:21.195Z,6065.274793696111,6065.274793696111,8,3,0,11,0,0.0,0,284902.98333333334
T289581,2023-12-23T00:52:15.375Z,ACC156916,ACC593250,10.27,transfer,travel,Singapore,web,False,,1.32,12.0,0.24,wire_transfer,221.213.78.74,D2223791,2023-12-23T00:52:15.375Z,,2566.543702108889,0,7,1,12,0,0.0,0,99203.10833333334
T1326468,2023-11-17T03:44:54.327Z,ACC239846,ACC995655,2196.21,deposit,retail,Singapore,mobile,False,,0.48,1.0,0.24,wire_transfer,215.43.198.183,D1147944,2023-11-17T03:44:54.327Z,,2566.543702108889,3,6,0,11,0,0.0,0,38144.90555555556
T2611952,2023-12-23T10:44:12.679Z,ACC941922,ACC334700,22.83,payment,entertainment,Sydney,web,False,4881.180799270833,-0.01,20.0,0.86,ACH,99.112.224.50,D5608772,2023-12-23T10:44:12.679Z,4881.180799270833,4881.180799270833,10,7,1,12,0,0.0,0,105436.20555555554
T363370,2023-12-29T14:00:03.381Z,ACC697262,ACC155779,417.77,withdrawal,retail,Berlin,mobile,False,2020.4753985391667,1.11,4.0,0.46,UPI,30.2.30.117,D2792564,2023-12-29T14:00:03.381Z,2020.4753985391667,2020.4753985391667,14,6,0,12,0,0.0,0,221579.53333333333
T308539,2023-11-14T00:54:57.050Z,ACC102317,ACC593743,38.49,withdrawal,grocery,Sydney,mobile,False,,-0.65,7.0,0.96,UPI,189.18.46.133,D4153825,2023-11-14T00:54:57.050Z,,2566.543702108889,0,3,0,11,0,0.0,1,90398.56666666664
T3887146,2023-12-12T20:31:19.470Z,ACC595125,ACC751424,47.21,transfer,utilities,Sydney,atm,False,5964.367419848889,2.62,16.0,0.65,UPI,53.139.99.189,D3388663,2023-12-12T20:31:19.470Z,5964.367419848889,5964.367419848889,20,3,0,12,0,0.0,0,80414.02916666667
T5022689,2023-12-13T11:55:33.843Z,ACC557622,ACC289857,196.11,payment,grocery,Dubai,atm,False,199.4470232108333,-0.48,10.0,0.93,card,120.169.76.74,D9553219,2023-12-13T11:55:33.843Z,199.4470232108333,199.4470232108333,11,4,0,12,0,0.0,0,215172.03333333333
T170900,2023-11-18T07:04:05.701Z,ACC991046,ACC397424,376.66,deposit,utilities,Dubai,atm,False,,-1.92,15.0,0.25,ACH,86.9.235.47,D2058036,2023-11-18T07:04:05.701Z,,2566.543702108889,7,7,1,11,0,0.0,0,54978.4
T2639468,2023-11-14T12:12:39.950Z,ACC830807,ACC510899,21.31,transfer,online,Berlin,pos,False,,-1.21,1.0,0.26,wire_transfer,142.140.215.237,D8108491,2023-11-14T12:12:39.950Z,,2566.543702108889,12,3,0,11,0,0.0,1,126648.24444444444
T3560294,2023-12-13T16:39:58.535Z,ACC738671,ACC628599,594.64,withdrawal,restaurant,Toronto,pos,False,7167.373292695556,0.35,13.0,0.67,card,88.111.68.147,D5412922,2023-12-13T16:39:58.535Z,7167.373292695556,7167.373292695556,16,4,0,12,0,0.0,0,55815.79285714286
T3454036,2023-12-20T16:13:32.415Z,ACC180831,ACC579564,271.32,deposit,utilities,Toronto,mobile,False,6375.882441689168,0.51,2.0,0.67,UPI,188.211.168.60,D4529823,2023-12-20T16:13:32.415Z,6375.882441689168,6375.882441689168,16,4,0,12,0,0.0,0,39935.87000000001
T3860127,2023-12-22T17:38:25.210Z,ACC580472,ACC354649,29.69,transfer,entertainment,Dubai,web,False,4893.692268064723,1.02,1.0,0.3,UPI,171.130.55.65,D3128540,2023-12-22T17:38:25.210Z,4893.692268064723,4893.692268064723,17,6,0,12,0,0.0,0,77492.56944444444
T3652809,2023-12-06T16:09:51.005Z,ACC385378,ACC847220,8.15,transfer,retail,Toronto,mobile,False,2175.188331048611,0.69,7.0,0.51,wire_transfer,249.107.56.57,D6401349,2023-12-06T16:09:51.005Z,2175.188331048611,2175.188331048611,16,4,0,12,0,0.0,0,63740.750000000015
T131417,2023-12-26T09:37:39.568Z,ACC217928,ACC684225,223.85,withdrawal,travel,London,atm,False,,0.09,8.0,0.48,ACH,192.86.177.0,D8449674,2023-12-26T09:37:39.568Z,,2566.543702108889,9,3,0,12,0,0.0,0,57523.57222222223
T1766113,2023-11-25T08:34:37.336Z,ACC911027,ACC991219,26.02,transfer,retail,London,pos,False,7633.339347769167,1.13,18.0,0.8,UPI,177.131.8.177,D1874955,2023-11-25T08:34:37.336Z,7633.339347769167,7633.339347769167,8,7,1,11,0,0.0,0,74018.54444444443
T5018881,2023-11-13T06:48:28.600Z,ACC584501,ACC184304,0.01,deposit,other,London,pos,False,3900.3718334958335,-0.68,8.0,0.48,UPI,98.220.179.17,D6139671,2023-11-13T06:48:28.600Z,3900.3718334958335,3900.3718334958335,6,2,0,11,0,0.0,0,75912.94333333334
T1528645,2023-11-09T22:21:12.227Z,ACC157076,ACC151007,1810.98,deposit,utilities,Sydney,pos,False,4606.407906208889,0.87,20.0,0.84,card,210.7.154.38,D5229313,2023-11-09T22:21:12.227Z,4606.407906208889,4606.407906208889,22,5,0,11,0,0.0,0,53773.9
T1913018,2023-11-15T01:44:29.026Z,ACC321350,ACC845407,17.92,payment,restaurant,Dubai,atm,False,2367.8671450375,-1.96,9.0,0.97,card,93.86.100.125,D7180408,2023-11-15T01:44:29.026Z,2367.8671450375,2367.8671450375,1,4,0,11,0,0.0,0,140368.74166666667
T1912593,2023-12-12T09:47:17.133Z,ACC119129,ACC938070,17.57,transfer,retail,Dubai,mobile,False,460.44234356416666,-1.57,19.0,0.2,UPI,52.66.65.232,D1999785,2023-12-12T09:47:17.133Z,460.44234356416666,460.44234356416666,9,3,0,12,0,0.0,0,65690.3619047619
T4748093,2023-12-30T19:09:13.202Z,ACC768335,ACC836751,300.82,withdrawal,restaurant,Tokyo,atm,False,5828.288525502222,1.17,20.0,0.44,ACH,157.11.99.203,D8319714,2023-12-30T19:09:13.202Z,5828.288525502222,5828.288525502222,19,7,1,12,0,0.0,0,73688.05333333332
T4159221,2023-12-13T23:56:57.551Z,ACC161740,ACC550082,14.41,transfer,grocery,New York,mobile,False,5734.119812374167,1.82,13.0,0.01,card,192.192.43.102,D5902627,2023-12-13T23:56:57.551Z,5734.119812374167,5734.119812374167,23,4,0,12,0,0.0,0,58770.28888888889
T1542571,2023-11-30T14:04:32.956Z,ACC263218,ACC853596,8.63,withdrawal,online,Toronto,pos,False,5596.2467358225,-0.66,12.0,0.45,card,50.16.215.209,D2986186,2023-11-30T14:04:32.956Z,5596.2467358225,5596.2467358225,14,5,0,11,0,0.0,1,116648.79166666666
T3340512,2023-12-09T18:54:14.894Z,ACC328310,ACC592495,23.86,transfer,travel,Dubai,pos,False,3405.4243265119444,0.58,7.0,0.04,card,114.0.149.180,D2420287,2023-12-09T18:54:14.894Z,3405.4243265119444,3405.4243265119444,18,7,1,12,0,0.0,0,133800.9
T1212096,2023-11-07T23:04:40.858Z,ACC948084,ACC662271,48.91,payment,entertainment,Singapore,pos,False,2028.739196318611,-0.59,1.0,0.07,UPI,168.55.1.51,D1472996,2023-11-07T23:04:40.858Z,2028.739196318611,2028.739196318611,23,3,0,11,0,0.0,0,70592.22
T3082074,2023-11-19T00:52:03.844Z,ACC545504,ACC237336,1315.24,deposit,other,London,mobile,True,-533.3953642358333,-0.07,4.0,0.01,wire_transfer,194.137.213.244,D5215131,2023-11-19T00:52:03.844Z,533.3953642358333,533.3953642358333,0,1,1,11,0,0.0,0,61783.70714285714
T5008704,2023-12-28T09:58:46.366Z,ACC883148,ACC495385,251.13,withdrawal,entertainment,Singapore,mobile,False,6128.729982660278,-0.88,12.0,0.27,UPI,137.76.126.185,D5048029,2023-12-28T09:58:46.366Z,6128.729982660278,6128.729982660278,9,5,0,12,0,0.0,0,36814.94
T5007537,2023-12-22T12:29:42.839Z,ACC729833,ACC347986,8.32,transfer,restaurant,Dubai,atm,False,2226.711356433611,0.78,19.0,0.67,ACH,251.38.170.102,D6261039,2023-12-22T12:29:42.839Z,2226.711356433611,2226.711356433611,12,6,0,12,0,0.0,0,105183.575
T4697097,2023-12-13T22:43:40.354Z,ACC163457,ACC454102,266.24,payment,entertainment,Berlin,web,False,444.34936200277775,1.06,2.0,0.2,ACH,225.5.35.28,D6977952,2023-12-13T22:43:40.354Z,444.34936200277775,444.34936200277775,22,4,0,12,0,0.0,0,160440.5
T2002664,2023-12-07T21:54:41.680Z,ACC260498,ACC576294,1064.04,deposit,online,Tokyo,pos,False,,1.03,14.0,0.47,wire_transfer,207.108.208.110,D4901282,2023-12-07T21:54:41.680Z,,2566.543702108889,21,5,0,12,0,0.0,0,137001.55555555556
T1736682,2023-12-20T13:46:18.202Z,ACC302579,ACC671035,1636.25,deposit,restaurant,Tokyo,atm,False,,-0.78,9.0,0.4,card,198.77.230.44,D4708438,2023-12-20T13:46:18.202Z,,2566.543702108889,13,4,0,12,0,0.0,0,65481.82777777778
T1410209,2023-11-09T01:46:28.653Z,ACC106430,ACC227447,36.52,payment,retail,Toronto,pos,False,6055.697425731667,-1.21,11.0,0.16,wire_transfer,5.176.98.218,D6582724,2023-11-09T01:46:28.653Z,6055.697425731667,6055.697425731667,1,5,0,11,0,0.0,0,63909.48611111112
T814114,2023-12-06T05:51:41.772Z,ACC476731,ACC987246,37.32,payment,entertainment,Tokyo,web,False,,-0.12,7.0,0.52,UPI,10.234.125.142,D6376335,2023-12-06T05:51:41.772Z,,2566.543702108889,5,4,0,12,0,0.0,0,136690.29166666666
T4409369,2023-11-10T06:56:07.926Z,ACC705159,ACC971974,613.1,withdrawal,other,Tokyo,pos,False,3272.4185750088886,-0.28,15.0,0.28,card,191.221.2.64,D7152624,2023-11-10T06:56:07.926Z,3272.4185750088886,3272.4185750088886,6,6,0,11,0,0.0,0,106487.1
T4942147,2023-11-24T19:12:07.966Z,ACC706319,ACC523756,231.59,withdrawal,grocery,Toronto,atm,False,2532.239369631945,0.74,13.0,0.31,ACH,123.75.103.4,D5427079,2023-11-24T19:12:07.966Z,2532.239369631945,2532.239369631945,19,6,0,11,0,0.0,0,59899.0125
T2963665,2023-11-24T20:31:39.778Z,ACC675306,ACC986185,46.28,transfer,online,Berlin,atm,False,4129.10213612,-0.22,5.0,0.76,ACH,14.4.252.123,D1364849,2023-11-24T20:31:39.778Z,4129.10213612,4129.10213612,20,6,0,11,0,0.0,0,69550.06111111112
T1234217,2023-11-16T17:52:19.136Z,ACC371426,ACC297970,164.82,withdrawal,travel,Toronto,mobile,False,6435.437370923333,-0.14,11.0,0.19,card,104.14.159.65,D6467979,2023-11-16T17:52:19.136Z,6435.437370923333,6435.437370923333,17,5,0,11,0,0.0,0,69463.3875
T4189935,2023-11-24T03:49:50.639Z,ACC605635,ACC491668,55.38,payment,travel,Toronto,mobile,False,7380.708452598334,-1.42,2.0,0.3,ACH,111.207.11.254,D8759913,2023-11-24T03:49:50.639Z,7380.708452598334,7380.708452598334,3,6,0,11,0,0.0,0,61098.85
T4480289,2023-11-17T08:34:07.991Z,ACC926786,ACC342766,1027.73,deposit,travel,Berlin,atm,False,472.0783354605556,1.17,3.0,0.32,card,91.15.214.182,D9431099,2023-11-17T08:34:07.991Z,472.0783354605556,472.0783354605556,8,6,0,11,0,0.0,1,118433.98333333334
T2142365,2023-11-24T22:08:52.050Z,ACC997057,ACC580328,21.11,payment,travel,Toronto,pos,False,1594.2372136444444,-0.76,15.0,0.77,card,99.35.6.126,D5993633,2023-11-24T22:08:52.050Z,1594.2372136444444,1594.2372136444444,22,6,0,11,0,0.0,0,36469.94666666667
T2941743,2023-12-10T02:48:17.321Z,ACC792116,ACC409143,222.17,payment,other,Sydney,mobile,False,7222.133086435278,-0.35,1.0,0.3,card,152.127.138.41,D3931689,2023-12-10T02:48:17.321Z,7222.133086435278,7222.133086435278,2,1,1,12,0,0.0,0,42114.89722222223
T2480286,2023-12-18T02:23:43.048Z,ACC145869,ACC480195,28.16,payment,entertainment,Singapore,mobile,False,,-1.09,20.0,0.27,wire_transfer,91.249.14.46,D7083728,2023-12-18T02:23:43.048Z,,2566.543702108889,2,2,0,12,0,0.0,0,9999.0
T4996121,2023-12-26T19:00:15.565Z,ACC656292,ACC283870,665.07,deposit,other,Berlin,web,False,4910.152986872778,-0.58,3.0,0.66,wire_transfer,188.137.6.188,D8224759,2023-12-26T19:00:15.565Z,4910.152986872778,4910.152986872778,19,3,0,12,0,0.0,0,100656.23333333332
T1503554,2023-11-27T04:39:29.601Z,ACC338780,ACC148700,155.16,deposit,grocery,Singapore,web,False,6897.797779194445,-0.15,7.0,0.26,UPI,85.166.250.128,D9149199,2023-11-27T04:39:29.601Z,6897.797779194445,6897.797779194445,4,2,0,11,0,0.0,0,101600.25
T4979996,2023-12-03T19:19:47.656Z,ACC500075,ACC244018,765.48,deposit,other,Singapore,mobile,False,1786.7165897347222,-0.55,14.0,0.89,card,6.223.161.34,D7046962,2023-12-03T19:19:47.656Z,1786.7165897347222,1786.7165897347222,19,1,1,12,0,0.0,0,47343.996666666666
T3563216,2023-12-07T13:42:23.722Z,ACC198065,ACC582340,113.18,payment,grocery,London,web,False,5166.595288654445,-1.9,2.0,0.14,card,58.7.205.111,D1579358,2023-12-07T13:42:23.722Z,5166.595288654445,5166.595288654445,13,5,0,12,0,0.0,0,128751.83333333331
T3197581,2023-12-03T11:47:04.558Z,ACC403355,ACC987671,5.97,transfer,other,New York,web,False,412.1066600558333,1.63,14.0,0.6,UPI,23.95.103.178,D1795527,2023-12-03T11:47:04.558Z,412.1066600558333,412.1066600558333,11,1,1,12,0,0.0,0,445184.68333333335
T450522,2023-12-13T14:42:57.909Z,ACC903753,ACC345018,1421.56,deposit,travel,Sydney,mobile,False,,-0.06,4.0,0.48,wire_transfer,126.58.248.64,D1971796,2023-12-13T14:42:57.909Z,,2566.543702108889,14,4,0,12,0,0.0,0,156332.1
T3092044,2023-12-03T11:53:00.139Z,ACC611562,ACC642787,18.09,payment,entertainment,Toronto,web,False,6726.843175932222,1.32,20.0,0.87,ACH,223.17.114.148,D6449106,2023-12-03T11:53:00.139Z,6726.843175932222,6726.843175932222,11,1,1,12,0,0.0,0,89158.19166666665
T1631291,2023-12-27T12:25:51.381Z,ACC112684,ACC410803,16.66,transfer,entertainment,London,pos,False,4461.871361964722,0.16,14.0,0.84,card,168.17.73.135,D4158348,2023-12-27T12:25:51.381Z,4461.871361964722,4461.871361964722,12,4,0,12,0,20.19,2,82601.79166666666
T4941067,2023-12-10T21:28:43.976Z,ACC788525,ACC273703,61.45,payment,entertainment,Tokyo,atm,False,419.9179563294445,0.06,2.0,0.05,UPI,245.147.195.248,D6810683,2023-12-10T21:28:43.976Z,419.9179563294445,419.9179563294445,21,1,1,12,0,0.0,0,90978.81666666664
T2902231,2023-11-13T18:01:39.509Z,ACC852468,ACC309928,45.43,transfer,entertainment,New York,atm,False,750.2332491122222,0.88,13.0,0.17,UPI,79.23.178.183,D9624317,2023-11-13T18:01:39.509Z,750.2332491122222,750.2332491122222,18,2,0,11,0,0.0,0,47067.92708333333
T4768602,2023-12-04T23:49:20.716Z,ACC219331,ACC926128,8.68,transfer,grocery,Berlin,atm,False,-48.37985848888889,-1.5,7.0,0.62,UPI,218.93.161.30,D4348508,2023-12-04T23:49:20.716Z,48.37985848888889,48.37985848888889,23,2,0,12,0,0.0,0,91270.18333333336
T347167,2023-12-16T03:23:25.052Z,ACC369961,ACC461325,27.5,payment,other,London,mobile,False,,1.27,4.0,0.24,wire_transfer,254.236.68.22,D9429195,2023-12-16T03:23:25.052Z,,2566.543702108889,3,7,1,12,0,0.0,0,67294.78333333334
T1008566,2023-11-21T11:38:25.602Z,ACC452526,ACC152939,18.84,transfer,online,New York,web,False,817.3294674150001,0.26,15.0,0.65,UPI,181.117.55.47,D5675977,2023-11-21T11:38:25.602Z,817.3294674150001,817.3294674150001,11,3,0,11,0,0.0,1,49490.86481481482
T4018684,2023-12-20T12:00:17.691Z,ACC159741,ACC927837,5.58,transfer,online,Dubai,web,False,4375.042622990278,1.12,19.0,0.79,UPI,150.251.16.65,D9675979,2023-12-20T12:00:17.691Z,4375.042622990278,4375.042622990278,12,4,0,12,0,0.0,0,79733.45999999999
T859060,2023-11-18T18:20:20.580Z,ACC222274,ACC388910,216.16,payment,retail,Singapore,pos,False,,0.4,6.0,0.62,wire_transfer,83.52.195.185,D9319024,2023-11-18T18:20:20.580Z,,2566.543702108889,18,7,1,11,0,0.0,0,139888.06666666665
T618716,2023-11-29T19:27:06.692Z,ACC970070,ACC650652,1541.19,deposit,restaurant,London,pos,False,,0.26,1.0,0.15,ACH,132.5.58.150,D9449691,2023-11-29T19:27:06.692Z,,2566.543702108889,19,4,0,11,0,0.0,0,69888.94444444445
T2706725,2023-12-25T18:45:38.428Z,ACC951105,ACC546967,377.06,withdrawal,utilities,Berlin,atm,False,5261.039273284722,0.94,11.0,0.76,UPI,98.7.58.55,D7706116,2023-12-25T18:45:38.428Z,5261.039273284722,5261.039273284722,18,2,0,12,0,66.44,1,56251.18541666667
T2990169,2023-12-19T12:30:53.803Z,ACC139502,ACC309831,140.04,withdrawal,online,Sydney,mobile,False,6604.9312107588885,-0.8,10.0,0.29,ACH,91.106.58.200,D3356597,2023-12-19T12:30:53.803Z,6604.9312107588885,6604.9312107588885,12,3,0,12,0,0.0,0,19727.48541666667
T3015845,2023-11-15T13:20:34.305Z,ACC154121,ACC310479,24.31,transfer,entertainment,Dubai,mobile,False,2679.138796953889,0.57,9.0,0.37,ACH,244.171.255.54,D6287117,2023-11-15T13:20:34.305Z,2679.138796953889,2679.138796953889,13,4,0,11,0,0.0,0,88733.0
T3706074,2023-12-07T09:44:22.463Z,ACC288927,ACC926934,123.88,payment,entertainment,Tokyo,web,False,4972.636919636389,-0.17,18.0,0.61,UPI,78.55.50.108,D9033950,2023-12-07T09:44:22.463Z,4972.636919636389,4972.636919636389,9,5,0,12,0,0.0,0,24109.000000000004
T1403156,2023-12-19T11:18:45.531Z,ACC583990,ACC481800,107.16,transfer,entertainment,Berlin,atm,False,6228.673548408889,0.42,1.0,0.5,UPI,125.203.64.193,D6659615,2023-12-19T11:18:45.531Z,6228.673548408889,6228.673548408889,11,3,0,12,0,0.0,0,150469.525
T1650171,2023-12-09T04:49:33.550Z,ACC813768,ACC534341,16.66,transfer,entertainment,Singapore,pos,False,4227.028815225278,-0.79,4.0,0.07,wire_transfer,191.43.159.220,D7601349,2023-12-09T04:49:33.550Z,4227.028815225278,4227.028815225278,4,7,1,12,0,0.0,0,63742.55
T1224788,2023-11-22T02:06:39.835Z,ACC824121,ACC880167,1081.15,deposit,travel,Dubai,pos,False,1613.3505794894445,-0.61,14.0,0.48,wire_transfer,61.242.121.184,D9851978,2023-11-22T02:06:39.835Z,1613.3505794894445,1613.3505794894445,2,4,0,11,0,0.0,0,68008.2
T1189677,2023-11-20T02:03:11.345Z,ACC566660,ACC550778,856.53,deposit,utilities,Toronto,atm,False,874.13554868,1.14,3.0,0.94,card,64.175.195.178,D7426658,2023-11-20T02:03:11.345Z,874.13554868,874.13554868,2,2,0,11,0,0.0,0,66245.8111111111
